Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-12-12 18:00:00-05:00,144.28,144.43,142.3101,144.37,144.37,0,0.0,0.0
2022-12-13 04:00:00-05:00,144.5,144.89,144.0,144.89,144.89,0,0.0,0.0
2022-12-13 05:00:00-05:00,144.86,144.98,144.62,144.91,144.91,0,0.0,0.0
2022-12-13 06:00:00-05:00,144.91,144.99,144.84,144.97,144.97,0,0.0,0.0
2022-12-13 07:00:00-05:00,144.98,145.37,144.92,145.28,145.28,0,0.0,0.0
2022-12-13 08:00:00-05:00,145.26,146.83,143.9,146.83,146.83,0,0.0,0.0
2022-12-13 09:00:00-05:00,146.75,151.0,141.285,149.99,149.99,0,0.0,0.0
2022-12-13 09:30:00-05:00,149.5,149.9691925048828,147.94000244140625,148.08999633789062,148.08999633789062,23245776,0.0,0.0
2022-12-13 10:30:00-05:00,148.08009338378906,148.34959411621094,146.91000366210938,147.55999755859375,147.55999755859375,11839138,0.0,0.0
2022-12-13 11:30:00-05:00,147.56500244140625,148.1082000732422,144.61000061035156,144.8000030517578,144.8000030517578,12016715,0.0,0.0
2022-12-13 12:30:00-05:00,144.7949981689453,145.6300048828125,144.24000549316406,145.5449981689453,145.5449981689453,8694450,0.0,0.0
2022-12-13 13:30:00-05:00,145.5399932861328,145.77000427246094,144.27999877929688,145.10000610351562,145.10000610351562,8659301,0.0,0.0
2022-12-13 14:30:00-05:00,145.08999633789062,146.13999938964844,144.32000732421875,145.41000366210938,145.41000366210938,9450143,0.0,0.0
2022-12-13 15:30:00-05:00,145.39999389648438,145.97000122070312,145.1300048828125,145.47000122070312,145.47000122070312,6959153,0.0,0.0
2022-12-13 16:00:00-05:00,145.49,149.93301,136.2731,145.34,145.34,0,0.0,0.0
2022-12-13 17:00:00-05:00,145.34,145.47,145.31,145.45,145.45,0,0.0,0.0
2022-12-13 18:00:00-05:00,145.45,145.7299,145.4,145.43,145.43,0,0.0,0.0
2022-12-14 04:00:00-05:00,145.5,145.63,145.01,145.1,145.1,0,0.0,0.0
2022-12-14 05:00:00-05:00,145.11,145.24,144.91,145.24,145.24,0,0.0,0.0
2022-12-14 06:00:00-05:00,145.24,145.26,144.75,144.91,144.91,0,0.0,0.0
2022-12-14 07:00:00-05:00,144.96,145.33,144.71,145.25,145.25,0,0.0,0.0
2022-12-14 08:00:00-05:00,145.24,146.02,144.6915,145.09,145.09,0,0.0,0.0
2022-12-14 09:00:00-05:00,145.1,147.95,145.04,145.39,145.39,0,0.0,0.0
2022-12-14 09:30:00-05:00,145.35000610351562,146.65499877929688,145.07000732421875,146.0,146.0,9784672,0.0,0.0
2022-12-14 10:30:00-05:00,146.00999450683594,146.38499450683594,145.5800018310547,146.0749969482422,146.0749969482422,8606074,0.0,0.0
2022-12-14 11:30:00-05:00,146.07000732421875,146.22999572753906,145.42010498046875,145.5,145.5,4660299,0.0,0.0
2022-12-14 12:30:00-05:00,145.50140380859375,145.83999633789062,145.25950622558594,145.8000030517578,145.8000030517578,5065634,0.0,0.0
2022-12-14 13:30:00-05:00,145.8000030517578,146.6300048828125,142.63999938964844,143.10000610351562,143.10000610351562,14547436,0.0,0.0
2022-12-14 14:30:00-05:00,143.1199951171875,145.0800018310547,141.16000366210938,142.60980224609375,142.60980224609375,19187303,0.0,0.0
2022-12-14 15:30:00-05:00,142.58999633789062,143.83929443359375,142.19000244140625,143.22000122070312,143.22000122070312,8986997,0.0,0.0
2022-12-14 16:00:00-05:00,143.23,143.58,143.11,143.41,143.41,0,0.0,0.0
2022-12-14 17:00:00-05:00,143.41,145.91316,143.21,143.37,143.37,0,0.0,0.0
2022-12-14 18:00:00-05:00,143.38,143.59,142.8399,143.4,143.4,0,0.0,0.0
2022-12-15 04:00:00-05:00,142.68,142.97,141.26,141.6,141.6,0,0.0,0.0
2022-12-15 05:00:00-05:00,141.6,141.64,141.2,141.38,141.38,0,0.0,0.0
2022-12-15 06:00:00-05:00,141.38,141.72,141.22,141.68,141.68,0,0.0,0.0
2022-12-15 07:00:00-05:00,141.66,142.11,141.6,141.77,141.77,0,0.0,0.0
2022-12-15 08:00:00-05:00,141.78,143.71,141.2015,141.36,141.36,0,0.0,0.0
2022-12-15 09:00:00-05:00,141.4,143.55,140.83,141.1,141.1,0,0.0,0.0
2022-12-15 09:30:00-05:00,141.5,141.6699981689453,138.49000549316406,138.87010192871094,138.87010192871094,19310473,0.0,0.0
2022-12-15 10:30:00-05:00,138.8699951171875,139.3800048828125,137.94000244140625,138.2490997314453,138.2490997314453,12784988,0.0,0.0
2022-12-15 11:30:00-05:00,138.25,138.39999389648438,137.7100067138672,137.89999389648438,137.89999389648438,8186495,0.0,0.0
2022-12-15 12:30:00-05:00,137.88999938964844,138.17999267578125,136.67999267578125,136.96499633789062,136.96499633789062,8902524,0.0,0.0
2022-12-15 13:30:00-05:00,136.9600067138672,137.22000122070312,136.19000244140625,136.38999938964844,136.38999938964844,8979255,0.0,0.0
2022-12-15 14:30:00-05:00,136.39999389648438,137.25,136.3800048828125,137.125,137.125,11916866,0.0,0.0
2022-12-15 15:30:00-05:00,137.12989807128906,137.14500427246094,136.02499389648438,136.44000244140625,136.44000244140625,11862602,0.0,0.0
2022-12-15 16:00:00-05:00,136.44,137.66258,136.2,136.32,136.32,0,0.0,0.0
2022-12-15 17:00:00-05:00,136.32,136.5,136.26,136.36,136.36,0,0.0,0.0
2022-12-15 18:00:00-05:00,136.36,141.7501,136.36,136.485,136.485,0,0.0,0.0
2022-12-16 04:00:00-05:00,136.42,136.86,134.88,135.14,135.14,0,0.0,0.0
2022-12-16 05:00:00-05:00,135.14,135.68,135.03,135.34,135.34,0,0.0,0.0
2022-12-16 06:00:00-05:00,135.34,136.0,135.19,135.97,135.97,0,0.0,0.0
2022-12-16 07:00:00-05:00,135.97,136.49,135.78,136.23,136.23,0,0.0,0.0
2022-12-16 08:00:00-05:00,136.21,136.91,134.9215,136.49,136.49,0,0.0,0.0
2022-12-16 09:00:00-05:00,136.46,136.79,136.12,136.19,136.19,0,0.0,0.0
2022-12-16 09:30:00-05:00,136.375,137.64999389648438,134.8430938720703,135.05999755859375,135.05999755859375,33746412,0.0,0.0
2022-12-16 10:30:00-05:00,135.07000732421875,135.37399291992188,134.4199981689453,134.63999938964844,134.63999938964844,10071464,0.0,0.0
2022-12-16 11:30:00-05:00,134.63999938964844,135.17999267578125,134.36000061035156,134.8699951171875,134.8699951171875,7525742,0.0,0.0
2022-12-16 12:30:00-05:00,134.8800048828125,135.33990478515625,133.94000244140625,134.01280212402344,134.01280212402344,7947354,0.0,0.0
2022-12-16 13:30:00-05:00,134.01499938964844,134.47999572753906,133.94500732421875,134.0050048828125,134.0050048828125,8501690,0.0,0.0
2022-12-16 14:30:00-05:00,134.0050048828125,134.99000549316406,133.72999572753906,134.8780975341797,134.8780975341797,9495252,0.0,0.0
2022-12-16 15:30:00-05:00,134.8800048828125,135.4499969482422,134.4499969482422,134.52000427246094,134.52000427246094,13605365,0.0,0.0
2022-12-16 16:00:00-05:00,134.52,135.09,134.25,134.39,134.39,0,0.0,0.0
2022-12-16 17:00:00-05:00,134.39,142.16,133.68324,134.45,134.45,0,0.0,0.0
2022-12-16 18:00:00-05:00,134.44,136.5101,134.38,134.43,134.43,0,0.0,0.0
2022-12-19 04:00:00-05:00,135.2,136.0,135.02,135.42,135.42,0,0.0,0.0
2022-12-19 05:00:00-05:00,135.42,135.6,135.19,135.52,135.52,0,0.0,0.0
2022-12-19 06:00:00-05:00,135.52,135.73,135.5,135.63,135.63,0,0.0,0.0
2022-12-19 07:00:00-05:00,135.6,135.64,135.28,135.52,135.52,0,0.0,0.0
2022-12-19 08:00:00-05:00,135.53,135.7385,134.5,135.13,135.13,0,0.0,0.0
2022-12-19 09:00:00-05:00,135.12,136.58,134.8,134.8,134.8,0,0.0,0.0
2022-12-19 09:30:00-05:00,134.64500427246094,134.75,132.3300018310547,132.6300048828125,132.6300048828125,15427791,0.0,0.0
2022-12-19 10:30:00-05:00,132.6199951171875,132.639892578125,131.45489501953125,132.02499389648438,132.02499389648438,11396429,0.0,0.0
2022-12-19 11:30:00-05:00,132.02000427246094,133.0,131.74000549316406,132.6488037109375,132.6488037109375,7998924,0.0,0.0
2022-12-19 12:30:00-05:00,132.64889526367188,133.25,132.50999450683594,132.64529418945312,132.64529418945312,6476131,0.0,0.0
2022-12-19 13:30:00-05:00,132.63999938964844,132.69000244140625,132.00999450683594,132.02999877929688,132.02999877929688,6082332,0.0,0.0
2022-12-19 14:30:00-05:00,132.03500366210938,132.69000244140625,131.45010375976562,131.4600067138672,131.4600067138672,9367738,0.0,0.0
2022-12-19 15:30:00-05:00,131.45750427246094,132.60000610351562,131.32000732421875,132.35000610351562,132.35000610351562,9993054,0.0,0.0
2022-12-19 16:00:00-05:00,132.37,132.58,132.2,132.27,132.27,0,0.0,0.0
2022-12-19 17:00:00-05:00,132.25,140.2858,131.98,132.11,132.11,0,0.0,0.0
2022-12-19 18:00:00-05:00,132.15,132.8701,132.11,132.42,132.42,0,0.0,0.0
2022-12-20 04:00:00-05:00,132.48,132.48,131.73,132.0,132.0,0,0.0,0.0
2022-12-20 05:00:00-05:00,132.1,132.3,131.7,132.19,132.19,0,0.0,0.0
2022-12-20 06:00:00-05:00,132.2,132.46,131.94,132.39,132.39,0,0.0,0.0
2022-12-20 07:00:00-05:00,132.42,132.44,132.11,132.14,132.14,0,0.0,0.0
2022-12-20 08:00:00-05:00,132.14,132.7,131.63,131.68,131.68,0,0.0,0.0
2022-12-20 09:00:00-05:00,131.68,135.04,131.51,131.64,131.64,0,0.0,0.0
2022-12-20 09:30:00-05:00,131.38999938964844,133.02000427246094,129.88999938964844,132.85000610351562,132.85000610351562,23901135,0.0,0.0
2022-12-20 10:30:00-05:00,132.85800170898438,133.25,130.84500122070312,131.0117950439453,131.0117950439453,10612513,0.0,0.0
2022-12-20 11:30:00-05:00,131.02000427246094,132.72000122070312,131.0,132.3800048828125,132.3800048828125,8507975,0.0,0.0
2022-12-20 12:30:00-05:00,132.38999938964844,132.67999267578125,131.77000427246094,132.2899932861328,132.2899932861328,6477134,0.0,0.0
2022-12-20 13:30:00-05:00,132.28500366210938,132.75999450683594,131.75999450683594,131.92999267578125,131.92999267578125,7456843,0.0,0.0
2022-12-20 14:30:00-05:00,131.92999267578125,132.14999389648438,131.52000427246094,132.10000610351562,132.10000610351562,6339925,0.0,0.0
2022-12-20 15:30:00-05:00,132.10130310058594,132.44000244140625,131.97000122070312,132.2899932861328,132.2899932861328,6062410,0.0,0.0
2022-12-20 16:00:00-05:00,132.29,140.2858,131.82286,132.54,132.54,0,0.0,0.0
2022-12-20 17:00:00-05:00,132.55,132.8,132.3,132.8,132.8,0,0.0,0.0
2022-12-20 18:00:00-05:00,132.79,133.25,132.2101,133.0,133.0,0,0.0,0.0
2022-12-21 04:00:00-05:00,133.25,133.48,133.02,133.25,133.25,0,0.0,0.0
2022-12-21 05:00:00-05:00,133.25,133.38,133.2,133.26,133.26,0,0.0,0.0
2022-12-21 06:00:00-05:00,133.23,133.27,132.93,132.98,132.98,0,0.0,0.0
2022-12-21 07:00:00-05:00,132.98,133.06,132.51,132.7,132.7,0,0.0,0.0
2022-12-21 08:00:00-05:00,132.73,133.42,132.5,133.14,133.14,0,0.0,0.0
2022-12-21 09:00:00-05:00,133.1,133.3,132.89,132.95,132.95,0,0.0,0.0
2022-12-21 09:30:00-05:00,133.65130615234375,135.0753936767578,133.10000610351562,134.88999938964844,134.88999938964844,17128912,0.0,0.0
2022-12-21 10:30:00-05:00,134.88999938964844,136.80999755859375,134.77999877929688,135.9409942626953,135.9409942626953,15051048,0.0,0.0
2022-12-21 11:30:00-05:00,135.94500732421875,136.16000366210938,135.0800018310547,135.16200256347656,135.16200256347656,10308001,0.0,0.0
2022-12-21 12:30:00-05:00,135.16000366210938,136.1699981689453,135.14999389648438,135.19000244140625,135.19000244140625,8044729,0.0,0.0
2022-12-21 13:30:00-05:00,135.19000244140625,136.11990356445312,135.16009521484375,135.4949951171875,135.4949951171875,7042077,0.0,0.0
2022-12-21 14:30:00-05:00,135.49000549316406,135.7899932861328,135.11000061035156,135.35000610351562,135.35000610351562,6292729,0.0,0.0
2022-12-21 15:30:00-05:00,135.36000061035156,135.77000427246094,135.00999450683594,135.5,135.5,7363103,0.0,0.0
2022-12-21 16:00:00-05:00,135.44,135.73,130.11,135.52,135.52,0,0.0,0.0
2022-12-21 17:00:00-05:00,135.45,135.67,135.41,135.67,135.67,0,0.0,0.0
2022-12-21 18:00:00-05:00,135.66,135.72,135.3801,135.63,135.63,0,0.0,0.0
2022-12-22 04:00:00-05:00,135.75,135.95,135.47,135.63,135.63,0,0.0,0.0
2022-12-22 05:00:00-05:00,135.58,135.74,135.25,135.46,135.46,0,0.0,0.0
2022-12-22 06:00:00-05:00,135.47,135.47,135.11,135.14,135.14,0,0.0,0.0
2022-12-22 07:00:00-05:00,135.17,135.44,135.02,135.05,135.05,0,0.0,0.0
2022-12-22 08:00:00-05:00,135.05,136.0,134.77,134.87,134.87,0,0.0,0.0
2022-12-22 09:00:00-05:00,134.84,140.2858,133.75,134.11,134.11,0,0.0,0.0
2022-12-22 09:30:00-05:00,134.3520050048828,134.55999755859375,131.86000061035156,131.9199981689453,131.9199981689453,16648390,0.0,0.0
2022-12-22 10:30:00-05:00,131.9199981689453,132.00999450683594,131.13499450683594,131.6199951171875,131.6199951171875,9910027,0.0,0.0
2022-12-22 11:30:00-05:00,131.6300048828125,131.77499389648438,130.6999969482422,130.7899932861328,130.7899932861328,8015633,0.0,0.0
2022-12-22 12:30:00-05:00,130.77000427246094,131.08999633789062,130.35000610351562,130.4788055419922,130.4788055419922,6433999,0.0,0.0
2022-12-22 13:30:00-05:00,130.4600067138672,131.35000610351562,130.3000030517578,131.25,131.25,7280922,0.0,0.0
2022-12-22 14:30:00-05:00,131.25,132.1999969482422,131.00999450683594,132.11000061035156,132.11000061035156,9688776,0.0,0.0
2022-12-22 15:30:00-05:00,132.11500549316406,132.36000061035156,131.36500549316406,132.22999572753906,132.22999572753906,9707827,0.0,0.0
2022-12-22 16:00:00-05:00,132.23,140.88959,131.84538,132.19,132.19,0,0.0,0.0
2022-12-22 17:00:00-05:00,132.18,132.23,132.02,132.17,132.17,0,0.0,0.0
2022-12-22 18:00:00-05:00,132.18,132.19,130.8501,132.02,132.02,0,0.0,0.0
2022-12-23 04:00:00-05:00,132.23,132.23,131.27,131.76,131.76,0,0.0,0.0
2022-12-23 05:00:00-05:00,131.8,132.18,131.73,132.18,132.18,0,0.0,0.0
2022-12-23 06:00:00-05:00,132.18,132.81,132.18,132.36,132.36,0,0.0,0.0
2022-12-23 07:00:00-05:00,132.36,132.41,132.05,132.37,132.37,0,0.0,0.0
2022-12-23 08:00:00-05:00,132.38,132.7785,131.04,132.26,132.26,0,0.0,0.0
2022-12-23 09:00:00-05:00,132.26,133.43,131.1,131.88,131.88,0,0.0,0.0
2022-12-23 09:30:00-05:00,130.9199981689453,131.76890563964844,129.63999938964844,131.38999938964844,131.38999938964844,19807195,0.0,0.0
2022-12-23 10:30:00-05:00,131.39500427246094,132.4149932861328,130.2530975341797,131.0084991455078,131.0084991455078,10916782,0.0,0.0
2022-12-23 11:30:00-05:00,131.00999450683594,131.72999572753906,130.72999572753906,131.4886932373047,131.4886932373047,6436819,0.0,0.0
2022-12-23 12:30:00-05:00,131.48500061035156,131.75999450683594,130.860107421875,131.30999755859375,131.30999755859375,5212133,0.0,0.0
2022-12-23 13:30:00-05:00,131.32000732421875,131.5,130.80999755859375,131.23500061035156,131.23500061035156,4829374,0.0,0.0
2022-12-23 14:30:00-05:00,131.25,131.99899291992188,131.22999572753906,131.4199981689453,131.4199981689453,6357574,0.0,0.0
2022-12-23 15:30:00-05:00,131.4199981689453,131.89999389648438,131.1999969482422,131.86000061035156,131.86000061035156,5771418,0.0,0.0
2022-12-23 16:00:00-05:00,131.85,139.69368,131.12547,131.73,131.73,0,0.0,0.0
2022-12-23 17:00:00-05:00,131.74,131.8,131.7,131.78,131.78,0,0.0,0.0
2022-12-23 18:00:00-05:00,131.78,131.78,131.6794,131.75,131.75,0,0.0,0.0
2022-12-27 04:00:00-05:00,133.88,133.88,132.26,132.41,132.41,0,0.0,0.0
2022-12-27 05:00:00-05:00,132.41,132.82,132.41,132.74,132.74,0,0.0,0.0
2022-12-27 06:00:00-05:00,132.73,132.77,132.41,132.41,132.41,0,0.0,0.0
2022-12-27 07:00:00-05:00,132.41,132.49,131.8,131.82,131.82,0,0.0,0.0
2022-12-27 08:00:00-05:00,131.81,132.8485,131.5,131.72,131.72,0,0.0,0.0
2022-12-27 09:00:00-05:00,131.72,131.73,131.11,131.33,131.33,0,0.0,0.0
2022-12-27 09:30:00-05:00,131.3800048828125,131.41000366210938,128.72000122070312,130.1652069091797,130.1652069091797,19654999,0.0,0.0
2022-12-27 10:30:00-05:00,130.16000366210938,130.38999938964844,129.17999267578125,129.72569274902344,129.72569274902344,10795118,0.0,0.0
2022-12-27 11:30:00-05:00,129.72000122070312,130.5299072265625,129.50999450683594,129.92999267578125,129.92999267578125,7518424,0.0,0.0
2022-12-27 12:30:00-05:00,129.9250030517578,130.3699951171875,129.67999267578125,130.0050048828125,130.0050048828125,5515019,0.0,0.0
2022-12-27 13:30:00-05:00,129.9949951171875,130.16000366210938,129.6199951171875,129.92990112304688,129.92990112304688,6673932,0.0,0.0
2022-12-27 14:30:00-05:00,129.92030334472656,130.41000366210938,129.8800048828125,130.25999450683594,130.25999450683594,6153779,0.0,0.0
2022-12-27 15:30:00-05:00,130.27000427246094,130.58999633789062,129.94000244140625,130.02999877929688,130.02999877929688,5793716,0.0,0.0
2022-12-27 16:00:00-05:00,130.05,130.15,129.94,129.96,129.96,0,0.0,0.0
2022-12-27 17:00:00-05:00,130.0285,130.08,129.89,129.97,129.97,0,0.0,0.0
2022-12-27 18:00:00-05:00,129.97,130.32,129.8401,130.0,130.0,0,0.0,0.0
2022-12-28 04:00:00-05:00,130.03,130.52,129.51,129.63,129.63,0,0.0,0.0
2022-12-28 05:00:00-05:00,129.63,129.98,129.58,129.82,129.82,0,0.0,0.0
2022-12-28 06:00:00-05:00,129.84,130.14,129.72,129.85,129.85,0,0.0,0.0
2022-12-28 07:00:00-05:00,129.84,130.48,129.76,130.26,130.26,0,0.0,0.0
2022-12-28 08:00:00-05:00,130.27,130.4685,129.5115,130.02,130.02,0,0.0,0.0
2022-12-28 09:00:00-05:00,130.01,130.21,129.78,130.06,130.06,0,0.0,0.0
2022-12-28 09:30:00-05:00,129.6699981689453,131.02749633789062,129.22000122070312,129.65499877929688,129.65499877929688,14651701,0.0,0.0
2022-12-28 10:30:00-05:00,129.63999938964844,129.96499633789062,127.30000305175781,127.61000061035156,127.61000061035156,14643306,0.0,0.0
2022-12-28 11:30:00-05:00,127.62000274658203,127.87999725341797,126.41000366210938,126.79000091552734,126.79000091552734,13086075,0.0,0.0
2022-12-28 12:30:00-05:00,126.80999755859375,128.38999938964844,126.79000091552734,127.43699645996094,127.43699645996094,10109451,0.0,0.0
2022-12-28 13:30:00-05:00,127.43000030517578,127.44000244140625,126.83999633789062,127.03820037841797,127.03820037841797,6644687,0.0,0.0
2022-12-28 14:30:00-05:00,127.04000091552734,127.5,125.91999816894531,126.19000244140625,126.19000244140625,10496016,0.0,0.0
2022-12-28 15:30:00-05:00,126.18499755859375,126.2699966430664,125.87000274658203,126.05000305175781,126.05000305175781,8962152,0.0,0.0
2022-12-28 16:00:00-05:00,126.05,126.32,126.0,126.26,126.26,0,0.0,0.0
2022-12-28 17:00:00-05:00,126.26,126.9701,126.04,126.14,126.14,0,0.0,0.0
2022-12-28 18:00:00-05:00,126.1,129.7701,126.1,126.24,126.24,0,0.0,0.0
2022-12-29 04:00:00-05:00,126.32,127.1,126.32,126.83,126.83,0,0.0,0.0
2022-12-29 05:00:00-05:00,126.87,126.9,126.7,126.75,126.75,0,0.0,0.0
2022-12-29 06:00:00-05:00,126.75,127.17,126.73,127.13,127.13,0,0.0,0.0
2022-12-29 07:00:00-05:00,127.13,127.64,127.0,127.31,127.31,0,0.0,0.0
2022-12-29 08:00:00-05:00,127.31,127.6385,126.13,127.38,127.38,0,0.0,0.0
2022-12-29 09:00:00-05:00,127.4,128.12,127.26,128.0,128.0,0,0.0,0.0
2022-12-29 09:30:00-05:00,127.98999786376953,129.77000427246094,127.7300033569336,129.38999938964844,129.38999938964844,23509750,0.0,0.0
2022-12-29 10:30:00-05:00,129.38999938964844,130.05999755859375,129.1300048828125,129.85000610351562,129.85000610351562,10890066,0.0,0.0
2022-12-29 11:30:00-05:00,129.86000061035156,130.4813995361328,129.7899932861328,129.99830627441406,129.99830627441406,8760543,0.0,0.0
2022-12-29 12:30:00-05:00,129.99240112304688,130.09829711914062,129.3249969482422,129.52000427246094,129.52000427246094,6897882,0.0,0.0
2022-12-29 13:30:00-05:00,129.52000427246094,130.24000549316406,129.40499877929688,130.0,130.0,6114981,0.0,0.0
2022-12-29 14:30:00-05:00,130.0019989013672,130.10000610351562,129.6999969482422,129.9499969482422,129.9499969482422,6437197,0.0,0.0
2022-12-29 15:30:00-05:00,129.9499969482422,130.22000122070312,129.55999755859375,129.60000610351562,129.60000610351562,6308537,0.0,0.0
2022-12-29 16:00:00-05:00,129.61,129.67,127.835,129.52,129.52,0,0.0,0.0
2022-12-29 17:00:00-05:00,129.5001,129.57,129.41,129.535,129.535,0,0.0,0.0
2022-12-29 18:00:00-05:00,129.53,130.0701,129.31,129.35,129.35,0,0.0,0.0
2022-12-30 04:00:00-05:00,129.33,129.33,128.73,128.8,128.8,0,0.0,0.0
2022-12-30 05:00:00-05:00,128.84,129.18,128.81,128.99,128.99,0,0.0,0.0
2022-12-30 06:00:00-05:00,128.97,129.2,128.97,129.11,129.11,0,0.0,0.0
2022-12-30 07:00:00-05:00,129.11,129.26,128.61,128.65,128.65,0,0.0,0.0
2022-12-30 08:00:00-05:00,128.61,129.83,127.83,128.0,128.0,0,0.0,0.0
2022-12-30 09:00:00-05:00,128.0,128.66,127.88,128.09,128.09,0,0.0,0.0
2022-12-30 09:30:00-05:00,128.41000366210938,128.69000244140625,127.43000030517578,128.4250030517578,128.4250030517578,15927353,0.0,0.0
2022-12-30 10:30:00-05:00,128.4250030517578,129.25,128.0800018310547,128.30999755859375,128.30999755859375,10929791,0.0,0.0
2022-12-30 11:30:00-05:00,128.32000732421875,129.0800018310547,128.2100067138672,128.81500244140625,128.81500244140625,7048763,0.0,0.0
2022-12-30 12:30:00-05:00,128.81500244140625,129.02999877929688,128.02000427246094,128.3300018310547,128.3300018310547,5931448,0.0,0.0
2022-12-30 13:30:00-05:00,128.3300018310547,128.6699981689453,127.97000122070312,128.22000122070312,128.22000122070312,6151192,0.0,0.0
2022-12-30 14:30:00-05:00,128.22500610351562,129.17999267578125,128.0800018310547,128.91000366210938,128.91000366210938,8598240,0.0,0.0
2022-12-30 15:30:00-05:00,128.9199981689453,129.9499969482422,128.86000061035156,129.9499969482422,129.9499969482422,11542723,0.0,0.0
2022-12-30 16:00:00-05:00,129.93,130.05,129.78,130.02,130.02,0,0.0,0.0
2022-12-30 17:00:00-05:00,130.0,133.68323,129.9,129.95,129.95,0,0.0,0.0
2022-12-30 18:00:00-05:00,129.95,130.05,128.2301,130.0,130.0,0,0.0,0.0
2023-01-03 04:00:00-05:00,130.28,131.46,130.06,130.92,130.92,0,0.0,0.0
2023-01-03 05:00:00-05:00,130.95,131.42,130.76,130.8,130.8,0,0.0,0.0
2023-01-03 06:00:00-05:00,130.8,131.08,130.68,130.88,130.88,0,0.0,0.0
2023-01-03 07:00:00-05:00,130.85,131.27,130.03,130.52,130.52,0,0.0,0.0
2023-01-03 08:00:00-05:00,130.49,131.5485,129.1,130.495,130.495,0,0.0,0.0
2023-01-03 09:00:00-05:00,130.5,131.22,129.93,131.21,131.21,0,0.0,0.0
2023-01-03 09:30:00-05:00,130.27999877929688,130.89999389648438,125.2300033569336,125.45999908447266,125.45999908447266,27775505,0.0,0.0
2023-01-03 10:30:00-05:00,125.45999908447266,125.87000274658203,124.7300033569336,125.34500122070312,125.34500122070312,18104999,0.0,0.0
2023-01-03 11:30:00-05:00,125.3501968383789,125.37000274658203,124.3490982055664,124.66000366210938,124.66000366210938,11248777,0.0,0.0
2023-01-03 12:30:00-05:00,124.66000366210938,124.94000244140625,124.19000244140625,124.64990234375,124.64990234375,8860080,0.0,0.0
2023-01-03 13:30:00-05:00,124.6698989868164,125.0,124.19000244140625,124.56999969482422,124.56999969482422,8388062,0.0,0.0
2023-01-03 14:30:00-05:00,124.5780029296875,125.33000183105469,124.16999816894531,124.62000274658203,124.62000274658203,11718707,0.0,0.0
2023-01-03 15:30:00-05:00,124.62999725341797,125.41999816894531,124.625,125.05000305175781,125.05000305175781,10631332,0.0,0.0
2023-01-03 16:00:00-05:00,125.03,150.57088,124.84,125.06,125.06,0,0.0,0.0
2023-01-03 17:00:00-05:00,125.05,163.3264,124.84,124.9,124.9,0,0.0,0.0
2023-01-03 18:00:00-05:00,124.9,124.98,124.81,124.96,124.96,0,0.0,0.0
2023-01-04 04:00:00-05:00,125.9,126.45,125.52,126.14,126.14,0,0.0,0.0
2023-01-04 05:00:00-05:00,126.16,126.69,126.03,126.39,126.39,0,0.0,0.0
2023-01-04 06:00:00-05:00,126.37,126.5,125.9,126.23,126.23,0,0.0,0.0
2023-01-04 07:00:00-05:00,126.24,126.55,125.7,125.87,125.87,0,0.0,0.0
2023-01-04 08:00:00-05:00,125.88,126.6585,125.3,126.31,126.31,0,0.0,0.0
2023-01-04 09:00:00-05:00,126.3,126.68,126.0,126.22,126.22,0,0.0,0.0
2023-01-04 09:30:00-05:00,126.88999938964844,127.55500030517578,125.08000183105469,125.99829864501953,125.99829864501953,25459455,0.0,0.0
2023-01-04 10:30:00-05:00,125.98999786376953,127.5,125.33399963378906,127.37999725341797,127.37999725341797,11053975,0.0,0.0
2023-01-04 11:30:00-05:00,127.38999938964844,128.65570068359375,127.37999725341797,128.06500244140625,128.06500244140625,9666212,0.0,0.0
2023-01-04 12:30:00-05:00,128.0749969482422,128.22000122070312,126.93000030517578,127.26010131835938,127.26010131835938,5544069,0.0,0.0
2023-01-04 13:30:00-05:00,127.26499938964844,127.87000274658203,125.62000274658203,125.7249984741211,125.7249984741211,9752574,0.0,0.0
2023-01-04 14:30:00-05:00,125.72000122070312,126.8499984741211,125.37999725341797,125.83000183105469,125.83000183105469,10742232,0.0,0.0
2023-01-04 15:30:00-05:00,125.83989715576172,126.4800033569336,125.27999877929688,126.37999725341797,126.37999725341797,8384124,0.0,0.0
2023-01-04 16:00:00-05:00,126.38,128.1976,126.1,126.16,126.16,0,0.0,0.0
2023-01-04 17:00:00-05:00,126.36,133.87791,126.1,127.54,127.54,0,0.0,0.0
2023-01-04 18:00:00-05:00,127.52,127.52,126.36,127.0,127.0,0,0.0,0.0
2023-01-05 04:00:00-05:00,126.99,127.09,125.91,126.42,126.42,0,0.0,0.0
2023-01-05 05:00:00-05:00,126.4,126.91,126.12,126.7,126.7,0,0.0,0.0
2023-01-05 06:00:00-05:00,126.7,126.8,125.74,126.47,126.47,0,0.0,0.0
2023-01-05 07:00:00-05:00,126.47,127.44,126.46,127.24,127.24,0,0.0,0.0
2023-01-05 08:00:00-05:00,127.22,127.88,125.3,127.25,127.25,0,0.0,0.0
2023-01-05 09:00:00-05:00,127.25,130.245,126.5615,126.97,126.97,0,0.0,0.0
2023-01-05 09:30:00-05:00,127.12999725341797,127.7699966430664,125.31999969482422,126.7699966430664,126.7699966430664,21850724,0.0,0.0
